2014-11-12T10:34:02.1795669+01:00,59,25,91.01415,97.45579,13.01031,6,25.49418,2,1
2014-11-12T10:34:17.0474173+01:00,60,25,89.86112,9.577666,5.289545,6,24.36375,1,1
2014-11-12T10:34:31.9132676+01:00,61,25,89.62731,10.75772,4.107715,6,23.03571,1,1
2014-11-12T10:34:47.5271606+01:00,62,25,88.27742,12.02226,3.592129,6,21.81178,1,1
2014-11-12T10:35:01.5119605+01:00,63,25,31.21661,10.15098,3.831382,6,21.53991,1,1
2014-11-12T10:35:15.0187331+01:00,64,25,31.62657,10.24667,3.260883,6,20.79822,1,1
2014-11-12T10:35:29.5935667+01:00,65,25,61.16881,9.841628,4.732734,6,20.31314,1,1
2014-11-12T10:35:46.2405189+01:00,66,25,60.66069,13.65112,2.996778,6,19.00262,1,1
2014-11-12T10:36:00.6973457+01:00,67,25,89.55669,10.16361,4.291026,6,18.93396,1,1
2014-11-12T10:36:15.9602187+01:00,68,25,31.22968,11.0005,4.262726,6,17.59488,1,1
2014-11-12T10:36:33.0631970+01:00,69,25,89.43273,13.19535,3.908238,6,17.30218,1,1
2014-11-12T10:36:57.5235960+01:00,70,25,60.01199,24.48317,0,6,16.88516,1,0
2014-11-12T10:37:11.5834002+01:00,71,25,28.46565,35.1503,3.367804,7,16.88516,1,1
2014-11-12T10:37:29.6354327+01:00,72,25,58.74376,13.59359,4.458116,7,16.00812,1,1
2014-11-12T10:37:46.1783789+01:00,73,25,27.31356,9.653241,6.889733,7,15.16902,1,1
2014-11-12T10:38:01.0272282+01:00,74,25,89.23981,10.83022,4.018747,7,14.08954,1,1
2014-11-12T10:38:16.7691286+01:00,75,25,57.94192,10.56432,5.177055,7,13.70739,1,1
2014-11-12T10:38:30.0568886+01:00,76,25,87.16548,9.992453,3.29557,7,12.53377,1,1
2014-11-12T10:38:47.4608841+01:00,77,25,58.66402,13.63615,3.767328,7,12.41167,1,1
2014-11-12T10:39:02.9427696+01:00,78,25,31.40082,10.56882,4.912539,7,12.11958,1,1
2014-11-12T10:39:18.5526624+01:00,79,25,90.68845,10.50232,5.107403,7,11.98697,1,1
2014-11-12T10:39:34.2805620+01:00,80,25,57.95308,10.31285,5.414804,7,11.25453,1,1
2014-11-12T10:39:56.5218341+01:00,81,25,28.46556,18.20721,4.034383,7,10.61382,1,1
2014-11-12T10:40:11.5116915+01:00,82,25,33.52524,11.49166,3.495605,7,10.55614,1,1
2014-11-12T10:40:30.7127897+01:00,83,25,93.10513,14.0748,5.127289,7,10.30633,1,1
2014-11-12T10:40:49.3188539+01:00,84,25,58.85347,14.11775,4.487624,7,9.667236,1,1
2014-11-12T10:41:09.0649834+01:00,85,25,88.06673,14.62259,5.123951,7,8.991227,1,1
2014-11-12T10:41:24.6488747+01:00,86,25,60.63262,10.27968,5.303833,7,8.007928,1,1
2014-11-12T10:41:37.5906149+01:00,87,25,29.63417,10.13604,2.804269,7,7.652099,1,1
2014-11-12T10:41:56.1846785+01:00,88,25,87.88073,14.60401,3.99088,7,6.670825,1,1
2014-11-12T10:42:15.9888112+01:00,89,25,59.50608,15.10313,4.699404,7,6.579252,1,1
2014-11-12T10:50:06.6847335+01:00,91,25,29.40492,24.61149,0,7,5.828613,2,0
2014-11-12T10:50:27.5459266+01:00,92,25,29.30333,41.16884,4.301647,8,5.828613,2,1
2014-11-12T10:50:52.1223323+01:00,93,25,90.28092,24.6,0,8,5.268703,2,0
2014-11-12T10:51:17.7697993+01:00,94,25,62.64973,50.22478,0,9,5.268703,2,0
2014-11-12T10:51:34.6477647+01:00,95,25,90.83221,63.979,3.122518,10,5.268703,2,1
2014-11-12T10:51:59.1221645+01:00,96,25,62.74016,24.49695,0,10,5.176053,2,0
2014-11-12T10:52:11.2488581+01:00,97,25,90.21766,33.86563,2.734887,11,5.176053,2,1
2014-11-12T10:52:24.2896040+01:00,98,25,26.36569,10.65355,2.384778,11,5.214624,2,1
2014-11-12T10:52:40.9625576+01:00,99,25,85.63098,12.84491,3.829763,11,4.80088,2,1
2014-11-12T10:53:05.4489582+01:00,100,25,60.7405,24.50898,0,11,4.597479,2,0
2014-11-12T10:53:18.5847095+01:00,101,25,57.93851,34.24629,3.373776,12,4.597479,2,1
2014-11-12T10:53:33.3525542+01:00,102,25,27.04515,10.3452,4.421804,12,4.120847,2,1
2014-11-12T10:53:46.3172957+01:00,103,25,60.58203,9.31916,3.646762,12,3.860958,2,1
2014-11-12T10:54:08.9185884+01:00,104,25,89.29485,19.15294,3.449419,12,3.439911,2,1
2014-11-12T10:54:26.1105718+01:00,105,25,58.30545,14.56075,2.62978,12,3.586577,2,1
2014-11-12T10:54:50.9609931+01:00,106,25,30.11098,24.85033,0,12,3.736237,2,0
2014-11-12T10:55:20.5636863+01:00,107,25,31.13474,54.47419,0,13,3.736237,2,0
2014-11-12T10:55:33.2594125+01:00,108,25,90.90902,63.69887,3.448522,14,3.736237,2,1
2014-11-12T10:55:57.7038106+01:00,109,25,88.03574,24.44428,0,14,3.542057,2,0
2014-11-12T10:56:21.4241673+01:00,110,25,29.67515,48.1869,0,15,3.542057,2,0
2014-11-12T10:56:39.0281742+01:00,111,25,29.27223,62.80519,2.961731,16,3.542057,2,1
2014-11-12T10:56:52.3169343+01:00,112,25,62.62619,9.541063,3.747553,16,3.323759,2,1
2014-11-12T10:57:20.3885399+01:00,113,25,90.29989,24.32893,3.741892,16,2.885305,2,1
2014-11-12T10:57:45.1289550+01:00,114,25,57.51352,24.76311,0,16,2.620978,2,0
2014-11-12T10:58:08.9063149+01:00,115,25,86.754,48.53985,0,17,2.620978,2,0
2014-11-12T10:58:25.8702852+01:00,116,25,62.19003,60.71975,4.760985,18,2.620978,2,1
2014-11-12T10:58:42.6052424+01:00,117,25,58.23358,13.411,3.322764,18,1.941166,2,1
2014-11-12T10:59:02.6333880+01:00,118,25,93.37004,16.6664,3.363701,18,1.79832,2,1
2014-11-12T10:59:18.2012784+01:00,119,25,33.26445,10.24596,5.318478,18,2.04406,2,1
2014-11-12T10:59:32.0230690+01:00,120,25,26.46041,10.14404,3.678446,18,1.429389,2,1
2014-11-12T11:06:56.3904853+01:00,122,25,30.187,19.38634,4.09259,18,1.229727,1,1
2014-11-12T11:07:07.7451348+01:00,123,25,31.56553,9.015277,2.338356,18,1.095679,1,1
2014-11-12T11:07:22.2509645+01:00,124,25,90.62149,10.36071,4.146448,18,0.9683316,3,1
2014-11-12T11:07:34.9766923+01:00,125,25,60.35541,9.971271,2.755542,18,0.4599179,1,1
2014-11-12T11:07:49.1955056+01:00,126,25,88.56882,10.09756,4.120563,18,0.5372376,1,1
2014-11-12T11:08:01.3832027+01:00,127,25,92.61477,9.286799,2.901588,18,0.7317665,1,1
2014-11-12T11:08:15.2169939+01:00,128,25,29.42374,9.835286,3.99479,18,1.050445,1,1
