2014-11-11T17:21:29.1130542+01:00,48,1253.78,0
2014-11-11T17:21:30.9341584+01:00,48,1255.6,2
2014-11-11T17:21:32.9532738+01:00,48,1257.62,0
2014-11-11T17:21:35.2454049+01:00,48,1259.912,2
2014-11-11T17:21:37.2655205+01:00,48,1261.932,0
2014-11-11T17:21:39.5196494+01:00,48,1264.185,2
2014-11-11T17:21:41.5257642+01:00,48,1266.192,0
2014-11-11T17:21:49.4272161+01:00,49,1274.094,0
2014-11-11T17:21:51.2483203+01:00,49,1275.914,2
2014-11-11T17:21:53.2524349+01:00,49,1277.918,0
2014-11-11T17:21:55.4915630+01:00,49,1280.158,2
2014-11-11T17:21:57.5026780+01:00,49,1282.168,0
2014-11-11T17:22:01.4219022+01:00,50,1286.088,0
2014-11-11T17:22:04.5470809+01:00,50,1289.213,1
2014-11-11T17:22:06.5551958+01:00,50,1291.221,0
2014-11-11T17:22:10.2974098+01:00,50,1294.963,1
2014-11-11T17:22:12.2945240+01:00,50,1296.96,0
2014-11-11T17:22:15.9877353+01:00,50,1300.653,1
2014-11-11T17:22:17.9988503+01:00,50,1302.664,0
2014-11-11T17:22:20.8500134+01:00,50,1305.516,1
2014-11-11T17:22:22.8571282+01:00,50,1307.522,0
2014-11-11T17:22:26.0183090+01:00,51,1310.683,0
2014-11-11T17:22:28.5374531+01:00,51,1313.202,2
2014-11-11T17:22:30.5415677+01:00,51,1315.207,0
2014-11-11T17:22:32.9397049+01:00,51,1317.605,2
2014-11-11T17:22:36.9149322+01:00,52,1321.58,0
2014-11-11T17:22:38.6650323+01:00,52,1323.33,2
2014-11-11T17:22:40.6781475+01:00,52,1325.344,0
2014-11-11T17:22:43.2692957+01:00,52,1327.934,2
2014-11-11T17:27:56.0091834+01:00,54,1640.667,0
2014-11-11T17:27:58.3873194+01:00,54,1643.046,2
2014-11-11T17:28:00.3954343+01:00,54,1645.054,0
2014-11-11T17:28:02.6105610+01:00,54,1647.269,2
2014-11-11T17:28:07.9678674+01:00,55,1652.626,0
2014-11-11T17:28:09.7629701+01:00,55,1654.421,2
2014-11-11T17:28:11.7770853+01:00,55,1656.435,0
2014-11-11T17:28:13.8942064+01:00,55,1658.552,2
2014-11-11T17:28:15.8963209+01:00,55,1660.555,0
2014-11-11T17:28:19.7805430+01:00,56,1664.439,0
2014-11-11T17:28:22.0606735+01:00,56,1666.718,2
2014-11-11T17:28:24.0737886+01:00,56,1668.731,0
2014-11-11T17:28:25.9948985+01:00,56,1670.653,2
2014-11-11T17:28:28.0040134+01:00,56,1672.661,0
2014-11-11T17:28:31.7022249+01:00,57,1676.36,0
2014-11-11T17:28:33.7423416+01:00,57,1678.399,2
2014-11-11T17:28:35.7514565+01:00,57,1680.409,0
2014-11-11T17:28:38.3426047+01:00,57,1683,2
2014-11-11T17:28:44.4539543+01:00,58,1689.111,0
2014-11-11T17:28:47.1211068+01:00,58,1691.779,1
2014-11-11T17:28:49.1282216+01:00,58,1693.785,0
2014-11-11T17:28:52.1353936+01:00,58,1696.793,1
2014-11-11T17:28:54.1355080+01:00,58,1698.793,0
2014-11-11T17:28:56.5306450+01:00,58,1701.188,1
2014-11-11T17:28:58.5357597+01:00,58,1703.193,0
2014-11-11T17:29:02.1009636+01:00,58,1706.758,1
2014-11-11T17:29:04.1110786+01:00,58,1708.768,0
2014-11-11T17:29:08.9983581+01:00,59,1713.655,0
2014-11-11T17:29:12.2705453+01:00,59,1716.927,1
2014-11-11T17:29:14.2816603+01:00,59,1718.938,0
2014-11-11T17:29:17.1118222+01:00,59,1721.768,1
2014-11-11T17:29:19.1309377+01:00,59,1723.787,0
2014-11-11T17:29:21.1360524+01:00,59,1725.792,2
2014-11-11T17:29:23.1551679+01:00,59,1727.811,0
2014-11-11T17:29:26.2033422+01:00,59,1730.859,1
2014-11-11T17:29:33.1317385+01:00,60,1737.787,0
2014-11-11T17:29:35.1298528+01:00,60,1739.786,2
2014-11-11T17:29:37.1399677+01:00,60,1741.796,0
2014-11-11T17:29:38.8070631+01:00,60,1743.463,2
2014-11-11T17:29:40.8201782+01:00,60,1745.476,0
2014-11-11T17:29:46.1344822+01:00,61,1750.791,0
2014-11-11T17:29:47.8485802+01:00,61,1752.505,2
2014-11-11T17:29:49.8516948+01:00,61,1754.508,0
2014-11-11T17:29:51.9918172+01:00,61,1756.648,2
2014-11-11T17:29:54.0089326+01:00,61,1758.665,0
2014-11-11T17:29:58.4461864+01:00,62,1763.102,0
2014-11-11T17:30:00.7743195+01:00,62,1765.43,2
2014-11-11T17:30:02.7864346+01:00,62,1767.442,0
2014-11-11T17:30:05.0325631+01:00,62,1769.688,2
2014-11-11T17:30:10.8428954+01:00,63,1775.498,0
2014-11-11T17:30:13.2800348+01:00,63,1777.935,2
2014-11-11T17:30:15.2941500+01:00,63,1779.949,0
2014-11-11T17:30:17.3902699+01:00,63,1782.045,2
2014-11-11T17:30:23.4466163+01:00,64,1788.102,0
2014-11-11T17:30:25.2107172+01:00,64,1789.866,2
2014-11-11T17:30:27.2108316+01:00,64,1791.866,0
2014-11-11T17:30:28.9659320+01:00,64,1793.621,2
2014-11-11T17:30:30.9770470+01:00,64,1795.632,0
2014-11-11T17:30:36.4673611+01:00,65,1801.123,0
2014-11-11T17:30:37.8654410+01:00,65,1802.52,2
2014-11-11T17:30:39.8755560+01:00,65,1804.53,0
2014-11-11T17:30:41.9796764+01:00,65,1806.635,2
2014-11-11T17:30:43.9977918+01:00,65,1808.653,0
2014-11-11T17:30:48.8980721+01:00,66,1813.553,0
2014-11-11T17:30:50.6051697+01:00,66,1815.259,2
2014-11-11T17:30:52.6102844+01:00,66,1817.265,0
2014-11-11T17:30:53.8753568+01:00,66,1818.53,2
2014-11-11T17:30:55.8854717+01:00,66,1820.54,0
2014-11-11T17:31:01.6948040+01:00,67,1826.349,0
2014-11-11T17:31:03.0728828+01:00,67,1827.727,2
2014-11-11T17:31:05.0799976+01:00,67,1829.735,0
2014-11-11T17:31:07.0431099+01:00,67,1831.697,2
2014-11-11T17:31:09.0602253+01:00,67,1833.715,0
2014-11-11T17:31:15.2035767+01:00,68,1839.857,0
2014-11-11T17:31:17.2746951+01:00,68,1841.929,2
2014-11-11T17:31:19.2938106+01:00,68,1843.948,0
2014-11-11T17:31:21.8109546+01:00,68,1846.465,2
2014-11-11T17:31:27.9553060+01:00,69,1852.609,0
2014-11-11T17:31:29.9684212+01:00,69,1854.622,2
2014-11-11T17:31:31.9765360+01:00,69,1856.63,0
2014-11-11T17:31:33.9376482+01:00,69,1858.591,2
2014-11-11T17:31:35.9547636+01:00,69,1860.608,0
2014-11-11T17:31:40.9720505+01:00,70,1865.626,0
2014-11-11T17:31:42.8561583+01:00,70,1867.51,2
2014-11-11T17:31:44.8602729+01:00,70,1869.513,0
2014-11-11T17:31:46.4303627+01:00,70,1871.083,2
2014-11-11T17:31:48.4404777+01:00,70,1873.094,0
2014-11-11T17:31:54.1448040+01:00,71,1878.798,0
2014-11-11T17:31:56.2389237+01:00,71,1880.893,2
2014-11-11T17:31:58.2570392+01:00,71,1882.91,0
2014-11-11T17:32:00.4981674+01:00,71,1885.151,2
2014-11-11T17:32:02.4992818+01:00,71,1887.152,0
2014-11-11T17:32:04.4783950+01:00,71,1889.131,2
2014-11-11T17:32:10.3747323+01:00,72,1895.028,0
2014-11-11T17:32:11.9558227+01:00,72,1896.609,2
2014-11-11T17:32:13.9659377+01:00,72,1898.619,0
2014-11-11T17:32:15.6100317+01:00,72,1900.262,2
2014-11-11T17:32:17.6211467+01:00,72,1902.274,0
2014-11-11T17:32:24.8365594+01:00,73,1909.489,0
2014-11-11T17:32:26.7106666+01:00,73,1911.363,2
2014-11-11T17:32:28.7197815+01:00,73,1913.372,0
2014-11-11T17:32:31.9429659+01:00,73,1916.595,1
2014-11-11T17:32:33.9410802+01:00,73,1918.593,0
2014-11-11T17:32:35.5141702+01:00,73,1920.167,2
2014-11-11T17:32:43.1866090+01:00,74,1927.838,0
2014-11-11T17:32:45.3837347+01:00,74,1930.035,2
2014-11-11T17:32:47.3988499+01:00,74,1932.051,0
2014-11-11T17:33:41.4099392+01:00,74,1986.061,0
2014-11-11T17:33:42.6510102+01:00,74,1987.302,2
2014-11-11T17:33:44.6551248+01:00,74,1989.306,0
2014-11-11T17:33:45.9722001+01:00,74,1990.623,2
2014-11-11T17:33:47.9733146+01:00,74,1992.624,0
2014-11-11T17:33:55.4137402+01:00,75,2000.064,0
2014-11-11T17:33:57.2098429+01:00,75,2001.86,2
2014-11-11T17:33:59.2139575+01:00,75,2003.864,0
2014-11-11T17:34:01.0750640+01:00,75,2005.725,2
2014-11-11T17:34:03.0791786+01:00,75,2007.73,0
2014-11-11T17:34:09.3445370+01:00,76,2013.995,0
2014-11-11T17:34:11.3876538+01:00,76,2016.038,2
2014-11-11T17:34:13.3947686+01:00,76,2018.045,0
2014-11-11T17:34:15.4508862+01:00,76,2020.101,2
2014-11-11T17:34:17.4700017+01:00,76,2022.12,0
2014-11-11T17:34:22.4562869+01:00,77,2027.106,0
2014-11-11T17:34:25.8114788+01:00,77,2030.462,1
2014-11-11T17:34:27.8285942+01:00,77,2032.478,0
2014-11-11T17:34:29.4316859+01:00,77,2034.082,2
2014-11-11T17:34:31.4408008+01:00,77,2036.091,0
2014-11-11T17:34:33.4919181+01:00,77,2038.141,2
2014-11-11T17:34:35.5030331+01:00,77,2040.152,0
2014-11-11T17:34:42.4924329+01:00,78,2047.142,0
2014-11-11T17:34:44.0215204+01:00,78,2048.671,2
2014-11-11T17:34:46.0266350+01:00,78,2050.676,0
2014-11-11T17:34:47.4117143+01:00,78,2052.061,2
2014-11-11T17:34:49.4128287+01:00,78,2054.063,0
2014-11-11T17:34:56.4942338+01:00,79,2061.144,0
2014-11-11T17:34:58.8863706+01:00,79,2063.535,2
2014-11-11T17:35:00.9074862+01:00,79,2065.557,0
2014-11-11T17:35:02.4735758+01:00,79,2067.123,2
2014-11-11T17:35:04.4816906+01:00,79,2069.131,0
2014-11-11T17:35:10.6340425+01:00,80,2075.283,0
2014-11-11T17:35:12.0541237+01:00,80,2076.703,2
2014-11-11T17:35:14.0682389+01:00,80,2078.717,0
2014-11-11T17:35:16.3793711+01:00,80,2081.028,2
2014-11-11T17:35:18.3834858+01:00,80,2083.033,0
2014-11-11T17:35:23.9068017+01:00,81,2088.556,0
2014-11-11T17:35:26.0889265+01:00,81,2090.737,2
2014-11-11T17:35:28.0920411+01:00,81,2092.741,0
2014-11-11T17:35:29.8491416+01:00,81,2094.497,2
2014-11-11T17:35:31.8512561+01:00,81,2096.5,0
2014-11-11T17:35:38.6416445+01:00,82,2103.29,0
2014-11-11T17:35:40.2047339+01:00,82,2104.853,2
2014-11-11T17:35:42.2128487+01:00,82,2106.861,0
2014-11-11T17:35:44.3569714+01:00,82,2109.005,2
2014-11-11T17:35:46.3580858+01:00,82,2111.007,0
2014-11-11T17:35:51.5753842+01:00,83,2116.224,0
2014-11-11T17:35:54.1075291+01:00,83,2118.756,2
2014-11-11T17:35:56.1206442+01:00,83,2120.769,0
2014-11-11T17:35:58.4717787+01:00,83,2123.119,2
2014-11-11T17:36:04.1511035+01:00,84,2128.799,0
2014-11-11T17:36:06.6322454+01:00,84,2131.28,2
2014-11-11T17:36:08.6493608+01:00,84,2133.297,0
2014-11-11T17:36:10.6234737+01:00,84,2135.271,2
2014-11-11T17:36:16.3988040+01:00,85,2141.047,0
