2014-11-11T17:36:53.5599295+01:00,87,2178.207,-25.21248,1
2014-11-11T17:37:06.5766740+01:00,88,2191.223,-42.9684,1
2014-11-11T17:37:24.1046766+01:00,89,2208.751,8.602064,1
2014-11-11T17:45:04.2079930+01:00,91,2668.844,-0.3522151,2
2014-11-11T17:45:17.3837466+01:00,92,2682.02,-12.30375,2
2014-11-11T17:45:30.9455223+01:00,93,2695.581,-2.21576,2
2014-11-11T17:45:48.2685131+01:00,94,2712.904,-16.87064,2
2014-11-11T17:46:01.5782744+01:00,95,2726.213,-7.416138,2
2014-11-11T17:46:14.4890128+01:00,96,2739.124,-23.853,2
2014-11-11T17:46:34.1361366+01:00,97,2758.771,-21.16025,2
2014-11-11T17:46:49.0959922+01:00,98,2773.73,-25.14334,2
2014-11-11T17:48:01.8221519+01:00,99,2846.454,32.56916,2
2014-11-11T17:48:14.5218783+01:00,100,2859.154,-6.367505,2
2014-11-11T17:48:33.4999638+01:00,101,2878.131,-10.21284,2
2014-11-11T17:48:45.7956671+01:00,102,2890.427,-16.77139,2
2014-11-11T17:48:58.0843700+01:00,103,2902.716,-43.70749,2
2014-11-11T17:49:14.3463001+01:00,104,2918.978,24.25287,2
2014-11-11T17:49:34.0084247+01:00,105,2938.639,2.38458,2
2014-11-11T17:49:47.2111799+01:00,106,2951.841,-26.61978,2
2014-11-11T17:50:23.9612818+01:00,108,2988.591,-0.7687222,2
2014-11-11T17:50:36.5480018+01:00,109,3001.177,-31.27403,2
2014-11-11T17:50:49.6757526+01:00,110,3014.305,-11.38937,2
2014-11-11T17:51:02.8155042+01:00,111,3027.444,-28.87423,2
2014-11-11T17:51:16.5472896+01:00,112,3041.176,-6.583294,2
2014-11-11T17:51:29.3300207+01:00,113,3053.958,-20.48491,2
2014-11-11T17:51:42.5107746+01:00,114,3067.139,-6.44202,2
2014-11-11T17:51:55.9025406+01:00,115,3080.53,-14.13621,2
2014-11-11T17:52:09.2773056+01:00,116,3093.904,-29.30172,2
2014-11-11T17:52:58.4441178+01:00,117,3143.07,14.33835,2
2014-11-11T17:53:17.3401985+01:00,118,3161.966,2.2601,2
